smiles,order,ma_exact,ma_heur
[H]C(=O)[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[H],1,5.0,6.82
[H]C1=C([H])[C@@]2(C([H])([H])[H])OC([H])([H])[C@]1([H])C2([H])[H],1,5.0,8.17
[H]OC([H])([H])[C@@]([H])(C#CC([H])([H])[H])OC([H])([H])[H],1,5.0,5.17
[H]C1([H])C(=O)[C@]2([H])C([H])([H])[C@]2(C([H])([H])[H])C1([H])[H],1,4.0,8.17
[H]c1c([H])c([H])n([H])c(=O)c1[H],2,5.0,6.08
[H]O[C@]([H])(C([H])([H])[H])[C@@]1([H])OC1(C([H])([H])[H])C([H])([H])[H],1,4.0,6.82
[H]N1C([H])([H])[C@@]2([H])O[C@]([H])(C2=O)C1([H])[H],2,5.0,7.91
[H]C#C/C(=N/O[H])[C@]([H])(O[H])C([H])([H])[H],1,6.0,4.91
[H]OC([H])([H])C([H])([H])OC(=O)N([H])[H],1,5.0,4.81
[H]O[C@@]12C([H])([H])[N@H+](C([H])([H])C([H])([H])[H])[C@]1([H])C2([H])[H],1,5.0,8.32
[H]OC(=O)C([H])([H])N=C(N([H])[H])N([H])[H],1,6.0,4.91
[H]C([H])([H])C#CC([H])(C([H])([H])[H])C([H])([H])[H],2,4.0,5.0
[H]C#C[C@@]1(C([H])([H])C([H])=O)N([H])C1([H])[H],1,5.0,6.41
[H]O[C@]12[C@@]3([H])[C@]4([H])C([H])([H])[C@@]3([H])[C@@]1([H])[C@@]42[H],2,5.0,11.0
[H]O[C@@]([H])(C#N)[C@@]1(C([H])([H])[H])OC1([H])[H],1,5.0,6.41
[H]N1[C@@]2([H])[C@@]([H])(C([H])([H])[H])OC([H])([H])C([H])([H])[C@@]12[H],1,6.0,8.25
[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]12C([H])([H])[H],1,4.0,8.09
[H]C#CC([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],1,5.0,5.17
[H]N1C([H])([H])[C@@]12C([H])([H])OC([H])([H])C2([H])[H],1,4.0,8.0
[H]C#Cc1c([H])oc([H])c1N([H])[H],2,5.0,6.2
[H]c1nonc1C([H])([H])C([H])([H])[H],1,4.0,6.2
[H]C([H])(C#N)OC(=O)C([H])([H])C([H])([H])[H],1,5.0,4.91
[H]C1([H])O[C@]2([H])C([H])([H])[C@]2(C#N)C1([H])[H],1,5.0,7.91
[H]OC([H])([H])[C@@]([H])(OC([H])=O)C([H])([H])C([H])([H])[H],1,5.0,5.17
[H]O[C@@]12C(=O)N([H])C([H])([H])[C@]1([H])C2([H])[H],1,6.0,7.91
[H]C1([H])O[C@@]([H])([C@@]2(C([H])([H])[H])OC2([H])[H])C1([H])[H],1,5.0,8.17
[H]N1C([H])([H])[C@@]1(C([H])([H])[H])C([H])([H])[NH+]1C([H])([H])C1([H])[H],1,5.0,8.39
[H]C1([H])O[C@@]2(C([H])([H])[H])[C@]1([H])[C@@]1([H])C([H])([H])[C@]12[H],1,5.0,9.67
[H]C(=O)C([H])([H])C(=O)N([H])C([H])([H])[H],1,4.0,4.81
[H]OC(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])OC([H])([H])C1([H])[H],1,4.0,6.82
[H][N-]C1OC([H])([H])[C@]1([H])OC([H])([H])[H],1,4.0,6.41
[H]C([H])([H])O[C@@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],1,4.0,6.82
[H]C1=C([H])[C@]2([H])C([H])([H])C([H])([H])[C@]3([H])[C@@]1([H])[C@@]32[H],1,5.0,9.67
[H]c1c(N([H])[H])noc1N([H])[H],2,6.0,6.08
[H]C1=C([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])OC1([H])[H],1,6.0,6.82
[H]C#C[C@@]1([H])N(C([H])=O)C1([H])[H],1,5.0,6.08
[H]C#CC(=O)[C@]1([H])OC1([H])[H],1,5.0,5.96
[H]O[C@]1([H])[C@]2([H])C(=O)N([H])[C@]12C([H])([H])[H],1,6.0,7.91
[H]c1oc([H])c(N2C([H])([H])C2([H])[H])c1[H],2,6.0,7.91
[H]C(=O)N([H])[C@@]1([H])C([H])([H])[C@@]1([H])C#N,1,6.0,6.31
[H]OC([H])([H])C([H])(C(=O)C([H])([H])[H])C([H])([H])O[H],1,5.0,5.17
[H]C1=C([H])[C@]([H])(C([H])([H])[H])C2(C1([H])[H])C([H])([H])C2([H])[H],1,5.0,8.32
[H]C([H])([H])OC([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])[H],1,6.0,5.32
[H]N1[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])[C@]2([H])C#N,2,5.0,8.0
[H]C#C[C@]12[N@H+](C([H])([H])C1([H])[H])C2([H])[H],1,5.0,7.91
[H]C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],1,4.0,5.46
[H]N(C(=O)C([H])([H])C#N)C([H])([H])[H],1,5.0,4.7
[H][N-][C@H]1O[C@@]2([H])[C@]1([H])[C@@]2([H])C([H])([H])O[H],1,5.0,8.0
[H]C1([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C([H])([H])C1([H])[H],2,4.0,8.46
[H][N-]C1[N@@H+]2C([H])([H])[C@]2([H])[C@]1([H])O[H],1,5.0,7.91
[H]OC([H])([H])c1noc([H])c1[H],2,6.0,6.08
[H]C#C[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])C#C[H],1,4.0,6.5
[H]C([H])(C#CC([H])([H])C([H])([H])[H])[NH+]1C([H])([H])C1([H])[H],2,6.0,6.82
[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],1,3.0,7.08
[H]N([H])C(=O)[C@@]1(C([H])([H])[H])N([H])C1([H])[H],1,4.0,6.41
[H]N([H])C([H])([H])[C@](C#N)(N([H])[H])C([H])([H])[H],1,4.0,5.0
[H]C#C[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])C([H])([H])[H],1,5.0,5.17
[H]O[C@]1([H])C([H])([H])[C@]1([H])C(=O)C([H])([H])C([H])([H])[H],1,5.0,6.67
[H][N-]c1nc([H])nn[n+]1[H],2,5.0,5.82
[H]OC([H])([H])C(=O)C([H])([H])O[H],1,3.0,4.58
[H]c1nc(=O)n([H])c(N([H])[H])c1[H],1,6.0,6.2
[H]O[C@@]12[C@@]3([H])C([H])([H])O[C@]1([H])[C@]2([H])C3([H])[H],1,5.0,9.5
[H]c1nc(=O)n(C([H])([H])[H])c([H])c1[H],2,7.0,6.31
[H]C1([H])O[C@@]2([H])C([H])([H])[C@@]12[H],1,3.0,7.46
[H]C1([H])O[C@]12C([H])([H])[C@]1([H])O[C@]1([H])C2([H])[H],2,4.0,9.5
[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])O[C@@]12[H],1,5.0,8.32
[H]C1([H])O[C@]1(C#N)[C@]1([H])OC1([H])[H],1,4.0,7.7
[H]C1=C([H])C([H])([H])c2c1nc([H])n2[H],2,7.0,7.81
[H]C([H])([H])C#C[C@@]1(C([H])([H])[H])O[C@@]1([H])C([H])([H])[H],1,5.0,6.67
[H]C#CC([H])([H])C([H])([H])O[C+]([H])[N-][H],2,5.0,4.81
[H]C#C[C@]1([H])OC([H])([H])C([H])([H])C1=O,1,6.0,6.31
[H]O[C@@]1([H])C([H])([H])[C@H]2[C-]([H])C([H])([H])O[C@]21[H],1,5.0,8.09
[H]O[C@@]1([H])[C@@]2(C([H])([H])[H])O[C@]1([H])C2=O,1,5.0,7.81
[H]C1([H])C([H])([H])[C@]12O[C@@]1(C([H])([H])C1([H])[H])C2([H])[H],2,4.0,9.67
[H]C([H])([H])[C@]1([H])O[C@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C1([H])[H],1,4.0,6.96
[H]C#C[C@]1([H])C([H])([H])[C@]1([H])OC([H])([H])[H],1,5.0,6.41
[H]C(=O)[C@]1([H])C([H])([H])[C@]2(C([H])([H])[H])N([H])[C@@]21[H],1,5.0,8.09
[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2([H])O[C@]2([H])C1([H])[H],1,6.0,8.17
[H]C1=C([H])C([H])([H])[C@@]2([H])O[C@@]2(C([H])([H])[H])C1([H])[H],1,5.0,8.17
[H]C(=O)C([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],1,4.0,5.17
[H]C([H])([H])C([H])([H])OC(C#N)(C([H])([H])[H])C([H])([H])[H],1,5.0,5.25
[H]OC([H])([H])[C@]12C([H])([H])[C@@]1([H])[C@@]1([H])N([H])[C@]12[H],1,6.0,9.59
[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[C@@]1([H])O[C@@]1([H])C([H])([H])[H],1,5.0,6.96
[H]O[C@]1([H])C([H])([H])[C@]2([H])C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],1,4.0,8.32
[H]c1oc(=O)c([H])nc1N([H])[H],1,7.0,6.08
[H]OC([H])([H])[C@]1(C([H])=O)O[C@]1([H])C([H])([H])[H],1,5.0,6.5
[H]C1([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])O1,2,4.0,6.59
[H]C(=O)[C@@]1([H])OC([H])([H])C12C([H])([H])C2([H])[H],1,6.0,8.0
[H]c1nc(C(=O)N([H])[H])c([H])n1[H],2,7.0,6.2
[H]C(=O)c1c([H])c([H])c(N([H])[H])n1[H],2,6.0,6.31
[H]N1[C@@]2([H])C(=O)OC([H])([H])[C@@]12[H],1,5.0,7.58
[H]c1c2c(c([H])n1[H])C([H])([H])C([H])([H])O2,2,6.0,7.91
[H]C1=C([H])[C@]2([H])OC(=O)[C@]2([H])C1([H])[H],1,7.0,7.81
[H]OC([H])([H])C([H])([H])[C@]([H])(C#N)C([H])([H])O[H],1,4.0,5.09
[H]C([H])([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H],1,4.0,5.09
[H]N([H])[C@]1([H])C(=O)OC1([H])[H],1,4.0,5.96
[H][C-]1[C@@H]2C([H])([H])[C@@]3(C([H])([H])[H])[C@]2([H])[C@@]3([H])C1([H])[H],1,4.0,9.75
[H]C#CC(=O)/C(=N/C([H])([H])[H])N([H])[H],2,6.0,4.81
[H]C(=O)C#CC([H])([H])OC([H])([H])C([H])([H])[H],1,5.0,5.0
[H]O[C@@]([H])(C(=O)[C@]([H])(O[H])C([H])([H])[H])C([H])([H])[H],2,4.0,5.17
[H]OC([H])([H])[C@]1(C([H])=O)N([H])C1([H])[H],1,5.0,6.31
[H]O[C@@]([H])(C([H])([H])C([H])=O)C([H])([H])C([H])([H])[H],1,4.0,5.09
[H][N-][C+]([H])OC([H])([H])[C@]1([H])O[C@]1([H])C([H])([H])[H],1,5.0,6.59
[H]OC(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],2,4.0,5.58
[H]N1C([H])([H])[C@@]12C(=O)[C@@]([H])(C([H])([H])[H])C2([H])[H],1,5.0,8.09
[H]N1[C@@]2([H])C([H])([H])[C@]1([H])[C@]2([H])C#N,2,5.0,7.7
[H]Oc1nc([H])nc(O[H])n1,4,4.0,5.96
[H]C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H],2,6.0,4.91
[H]n1nc(C([H])([H])[H])nc1C([H])([H])[H],2,4.0,6.31
[H]N1[C@@]([H])([C@]2([H])OC2([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[H],1,6.0,8.25
[H]C(=O)C([H])([H])C([H])([H])[C@]1([H])OC1([H])[H],1,5.0,6.41
[H]c1nc(OC([H])([H])[H])c(N([H])[H])n1[H],2,7.0,6.41
[H]/N=C(/C(=O)C([H])([H])O[H])N([H])[H],1,5.0,4.7
[H]/N=C(\[H])N([H])C(=O)OC([H])([H])C([H])([H])[H],2,6.0,5.0
[H]N1[C@@]2([H])[C@]3(C([H])([H])[H])O[C@@]2([H])C([H])([H])[C@]13[H],1,5.0,9.59
[H]C([H])(OC1([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C1([H])[H],1,5.0,8.32
[H]C(=O)C1(C([H])([H])OC([H])([H])[H])C([H])([H])C1([H])[H],1,6.0,6.67
[H]OC([H])([H])[C@]12[N@H+](C([H])([H])C1([H])[H])[C@]2([H])C([H])([H])[H],1,5.0,8.32
[H]c1c(OC([H])([H])[H])c(N([H])[H])c([H])n1[H],2,6.0,6.5
[H]C(=O)N(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],2,6.0,5.39
[H]O[C@]1([H])[C@]([H])(O[H])[C@]1([H])O[H],3,3.0,6.08
[H]C(=O)N([H])[C@]1([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],1,6.0,6.75
[H][N-][C+]([H])OC([H])([H])C([H])([H])C([H])([H])C#N,1,6.0,5.0
[H]C(=O)N([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],1,5.0,6.5
[H]c1c(N([H])[H])nc([H])n([H])c1=O,1,7.0,6.2
[H]ONC1=C(NO[H])C([H])([H])OC1([H])[H],1,5.0,6.59
[H]C#CC([H])([H])C([H])([H])C(=O)C([H])=O,1,5.0,4.81
[H]O[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],1,4.0,6.82
[H]C1=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])OC1([H])[H],2,6.0,6.82
[H]O[C@]1([H])C(=O)C([H])([H])OC([H])([H])C1([H])[H],1,5.0,6.5
[H]N([H])[C@@]1([H])C([H])([H])O[C@@]1([H])C#N,1,5.0,6.2
[H]C([H])([H])[C@@]12[N@@H+](C1([H])[H])[C@]([H])(C#N)C2([H])[H],1,5.0,8.09
[H]C1=C([H])[C@]2([H])C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],2,5.0,8.09
[H]Oc1nc([H])nc(C([H])([H])[H])c1[H],2,6.0,6.31
[H]c1nc([H])c(N([H])[H])c([H])c1N([H])[H],4,5.0,6.41
[H]O[C@]1(C([H])([H])[H])C([H])([H])OC(=O)C1([H])[H],1,5.0,6.5
[H]O[C@@]12C([H])([H])OC(=O)[C@]1([H])C2([H])[H],1,5.0,7.81
[H]C#CC(=O)N([H])C(=O)N([H])[H],1,5.0,4.58
[H]C1=C([H])[C@]2([H])N([H])[C@]2([H])C([H])([H])OC1([H])[H],1,6.0,8.09
[H]O[C@]1([H])[C@]2([H])C(=O)[C@@]([H])(O[H])[C@]12[H],1,5.0,7.81
[H]C1([H])[N@H+]2[C@@]([H])(C#N)[C@@]2([H])C([H])([H])C1([H])[H],1,6.0,8.09
[H]O[C@]12C([H])([H])[C@]3([H])C([H])([H])[C@]([H])(C1([H])[H])[C@@]32[H],2,5.0,9.67
[H]C(=O)[C@@]12C([H])([H])O[C@]1([H])C([H])([H])C2([H])[H],1,5.0,8.0
[H]O[C@]1([H])[C@]2([H])N([H])[C@@]1(C([H])([H])[H])[C@]2([H])O[H],1,5.0,8.09
[H]C([H])([H])[NH+](C([H])([H])[H])C([H])([H])C(=O)C#N,2,6.0,5.09
[H]C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])[C@@]12[H],1,5.0,7.91
[H]O[C@@]([H])(C(=O)N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],1,6.0,5.25
[H]C1=C([H])C([H])([H])c2c1oc([H])c2[H],2,5.0,7.81
[H]C1([H])OC([H])([H])C12[C@]1([H])C([H])([H])C([H])([H])[C@]21[H],2,5.0,9.67
[H]C1=C(C([H])([H])[H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],1,5.0,6.67
[H]N1C(=O)[C@]2(O[C@]2([H])C([H])([H])[H])C1([H])[H],1,6.0,7.91
[H]C#CC([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],1,4.0,5.17
[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[N@H+]2C([H])([H])[C@]21[H],1,5.0,8.32
[H]O[C@]1([H])[C@]2([H])O[C@]([H])(C([H])([H])C([H])([H])[H])[C@@]21[H],1,5.0,8.17
[H]OC(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],1,4.0,6.82
[H]C(=O)[C@]1([H])N([H])C([H])([H])C([H])([H])OC1([H])[H],1,5.0,6.59
[H]C([H])([H])C#C[C@]1([H])OC(=O)C1([H])[H],1,6.0,6.31
[H][N-]C1O[C@]2([H])[C@@]1([H])O[C@]2([H])C([H])([H])[H],2,4.0,8.0
[H]C([H])([H])[C@@]1(C#N)C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],1,4.0,8.09
[H]O[C@]1([H])C2(C([H])([H])C2([H])[H])[C@]2([H])N([H])[C@@]21[H],1,6.0,9.59
[H]C1([H])C([H])([H])[C@@]2(C([H])([H])[H])O[C@]1([H])OC2([H])[H],1,5.0,8.17
[H]ON[C@@H]1C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H],1,6.0,8.25
[H]C(=O)C([H])(C([H])=O)[NH+]1C([H])([H])C1([H])[H],2,6.0,6.5
[H]C([H])([H])[C@@]1([H])O[C@@]2([H])[C@@]([H])(C#N)[C@]21[H],1,5.0,7.91
[H]C(=O)N1C([NH2+]C([H])([H])[H])C([H])([H])C1([H])[H],1,5.0,6.75
[H]Oc1c([H])c(=O)c([H])c([H])n1[H],2,5.0,6.2
[H]OC([H])([H])c1nc(C([H])([H])[H])oc1[H],1,6.0,6.41
[H]OC([H])([H])C([H])([H])OC([H])([H])C1([H])C([H])([H])C1([H])[H],2,6.0,6.82
[H]N1C([H])([H])[C@@]12C([H])([H])C(=O)[C@]2([H])C([H])([H])[H],1,5.0,8.09
[H]C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])C([H])([H])C1([H])[H],1,4.0,6.96
[H]N([H])[C@@]([H])(C#N)[C@]([H])(N([H])[H])C([H])([H])[H],1,4.0,5.0
[H]O[C@@]([H])(C([H])([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],1,4.0,5.58
[H]C#C[C@@]1([H])OC([H])([H])[C@@]2([H])N([H])[C@@]12[H],1,6.0,7.91
[H]C([H])([H])C1(C([H])([H])[H])OC([H])([H])C([H])([H])O1,2,4.0,6.59
[H]C([H])([H])C#N,6,1.0,3.58
[H]OC1(C([H])([H])C#N)C([H])([H])OC1([H])[H],2,5.0,6.41
[H]C1=C([H])N([H])C2(C1=O)C([H])([H])C2([H])[H],1,7.0,7.91
[H]OC(=O)[C@]([H])(/N=C(\[H])N([H])[H])C([H])([H])[H],1,6.0,5.0
[H]C1([H])OC2(C([H])([H])OC2([H])[H])C([H])([H])C1([H])[H],1,5.0,8.17
[H]C1=NC([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C([H])([H])O1,1,7.0,8.09
[H]C([H])([H])[N@H+]1[C@@]2([H])C([H])([H])C([H])([H])OC([H])([H])[C@@]12[H],1,6.0,8.32
[H]C([H])([H])C([H])([H])C#CC([H])([H])[C@]1([H])OC1([H])[H],1,6.0,6.67
[H]C([H])([H])C([H])([H])[C@@]1([H])[C@@]2([H])O[C@@]2([H])[C@@]1([H])C([H])([H])[H],1,5.0,8.32
[H]OC([H])([H])[C@@]1([H])C([H])([H])O[C@@]2([H])C([H])([H])[C@@]12[H],1,5.0,8.17
[H]Oc1c(C([H])([H])[H])c(C([H])([H])[H])c([H])n1[H],1,5.0,6.59
[H]C1=C([H])[C@]2([H])C([H])([H])[C@@]([H])(C2([H])[H])[C@@]1([H])C([H])([H])[H],1,4.0,8.32
[H]C([H])([H])C([H])([H])[C@]12C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C2([H])[H],1,4.0,8.46
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],2,4.0,8.46
[H]C1=C([H])[C@]2([H])N(C(=O)C1([H])[H])C2([H])[H],1,6.0,7.91
[H]C#CC#CC([H])([H])C([H])([H])C#C[H],2,4.0,4.81
[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])=O,2,4.0,5.09
[H]OC([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])=O)C([H])([H])[H],1,5.0,5.32
[H]C(=O)N1C([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H],1,5.0,7.81
[H]O[C@]12C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])=O,1,5.0,7.81
[H]N(C(=O)N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],2,4.0,5.32
[H]C([H])([H])O[C@]1([H])C(=O)N(C([H])([H])[H])C1([H])[H],1,6.0,6.59
[H][C+]1[NH2+][C@]2([H])[C@]([H])(C([H])([H])[H])[C@]2(C([H])([H])[H])O1,1,7.0,8.25
[H]C1([H])O[C@]2([H])C(=O)[C@@]1([H])C2([H])[H],1,5.0,7.7
[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],1,4.0,8.32
[H][N-]C1OC([H])([H])[C@]1([H])O[H],1,4.0,6.08
[H]C#C[C@]1([H])C([H])([H])[C@]2([H])C([H])([H])[C@@]21C([H])([H])[H],1,4.0,8.17
[H]N([H])[C@H]1[NH2+]C([H])([H])[C@]([H])(OC([H])([H])[H])O1,1,6.0,6.75
[H]O[C@]1([H])C(=O)C([H])([H])C(=O)C1([H])[H],1,5.0,6.31
[H]O[C@]([H])(C([H])([H])[H])C(C#N)(C([H])([H])[H])C([H])([H])[H],1,5.0,5.25
[H]C(=O)[C@]1([H])N([H])C(=O)N([H])C1([H])[H],1,5.0,6.31
[H]C1([H])C(=O)[C@]2([H])C([H])([H])[C@]3([H])[C@@]1([H])[C@@]32[H],1,5.0,9.5
[H]O[C@]12C([H])([H])O[C@@]1([H])[C@@]([H])(O[H])C2([H])[H],1,4.0,8.0
[H]C1=C([H])[C@]2(OC2([H])[H])C([H])([H])C([H])([H])C1([H])[H],1,5.0,8.17
[H]O[C@]1([H])C([H])=C([H])[C@]2([H])[C@]([H])(C([H])([H])[H])[C@@]21[H],1,6.0,8.17
[H]OC(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H],1,5.0,5.09
[H]C([H])([H])OC([H])([H])[C@]12C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],1,6.0,8.32
[H]C([H])([H])N1C(=O)C([H])([H])[C@@]1([H])C#N,1,6.0,6.31
[H]C([H])([H])[NH2+]C1O[C@@]([H])(C([H])([H])C([H])([H])[H])C1([H])[H],1,5.0,6.96
[H]C1([H])N=C([C@]2([H])OC2([H])[H])OC1([H])[H],1,6.0,7.91
[H]c1c(C([H])([H])[H])noc1C([H])([H])[H],2,6.0,6.31
[H]C(=O)C1(C#N)C([H])([H])C([H])([H])C1([H])[H],2,5.0,6.41
[H]C([H])([H])C(=O)C1([H])C([H])([H])C1([H])[H],1,4.0,6.31
[H]OC1(C([H])([H])[NH+]2C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],1,7.0,8.32
[H]OC([H])([H])C([H])([H])[C@]([H])(C#N)C([H])=O,1,5.0,4.91
[H]c1oc(N([H])[H])c(N([H])C([H])([H])[H])c1[H],1,6.0,6.5
[H]O[C@]1([H])[C@]2([H])O[C@@]1([H])C([H])([H])[C@]2([H])C([H])([H])[H],1,5.0,8.17
[H]O[C@@]1([H])C([H])([H])[C@@]2([H])C(=O)N([H])[C@@]12[H],1,6.0,7.91
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])OC(=O)C1([H])[H],1,5.0,6.67
[H]/N=C(/c1nc([H])c([H])o1)N([H])[H],1,7.0,6.2
[H]O[C@@]([H])(C#C[C@]1([H])N([H])C1([H])[H])C([H])([H])[H],1,6.0,6.59
[H]C#CC([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])[H],1,4.0,5.17
[H]c1nc([H])n([H])c1C1([H])C([H])([H])C1([H])[H],2,7.0,8.0
[H]C([H])(C#N)C#N,4,2.0,3.81
[H]C#CC([H])([H])C([H])([H])C#N,2,4.0,4.46
[H]OC([H])([H])c1nnon1,1,6.0,5.82
[H]C([H])([H])C#C[C@]1([H])[N@@H+]2C([H])([H])C([H])([H])[C@@]21[H],1,6.0,8.17
[H]OC([H])([H])c1nonc1[H],1,4.0,5.96
[H]C([H])([H])C(=O)C1([H])C([H])([H])C(=O)C1([H])[H],2,4.0,6.5
[H]N1C(=O)O[C@@]([H])(C([H])([H])C([H])([H])[H])C1([H])[H],1,7.0,6.59
[H]C1=C([H])[C@]2([H])C([H])([H])[C@]([H])(C([H])([H])C1([H])[H])C2([H])[H],1,5.0,8.32
[H]N([H])[C@@]([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H],1,4.0,5.09
[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@]1([H])[C@]1([H])N([H])C1([H])[H],1,6.0,8.09
[H]C([H])([H])[NH2+]C(OC([H])([H])[H])C([H])([H])C#N,1,6.0,5.25
[H]O[C@@]1([H])C([H])([H])O[C@@]2([H])C([H])([H])O[C@@]12[H],1,4.0,8.0
[H]C1([H])OC([H])([H])C12C([H])([H])C([H])([H])C2([H])[H],2,4.0,8.09
[H]OC([H])([H])[C@]1([H])[C@]([H])(C#N)[C@]1([H])O[H],1,5.0,6.41
[H]C#CC(C([H])=O)(C([H])([H])[H])C([H])([H])[H],2,4.0,4.91
[H]C([H])([H])O[C@]1([H])C(=O)C([H])([H])OC1([H])[H],1,5.0,6.5
[H]C1=C([H])[C@@]2([H])O[C@]1([H])[C@]2([H])OC([H])([H])[H],1,6.0,8.0
[H]C([H])([H])O[C@@]1([H])[C@@]2([H])OC([H])([H])[C@@]12C([H])([H])[H],1,5.0,8.17
[H]C([H])(C#N)C([H])([H])OC1([H])C([H])([H])C1([H])[H],1,5.0,6.59
[H]C(=O)c1nc(C([H])([H])[H])oc1[H],2,7.0,6.2
[H]N1C2(C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C#N,1,5.0,8.0
[H][N-][C+]([H])O[C@]1([H])[C@]2([H])C([H])([H])C([H])([H])[C@]12[H],2,6.0,8.09
[H]C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],2,4.0,6.89
[H]C1([H])[C@]2([H])O[C@@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H],2,5.0,8.32
[H]O[C@@]1(C([H])([H])[H])[C@]2([H])O[C@@]3([H])[C@]2([H])[C@]31[H],1,5.0,9.5
[H]ONC1C(=O)OC([H])([H])C1([H])[H],1,6.0,6.41
[H]N([H])C(=O)N(C([H])([H])[H])C([H])([H])C#N,1,6.0,4.91
[H]C(=O)[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])[H],1,5.0,6.67
[H]C1([H])OC([H])([H])[C@@]([H])([NH+]2C([H])([H])C2([H])[H])C1([H])[H],1,6.0,8.32
[H]OC([H])([H])[C@]12C(=O)[C@]([H])(C1([H])[H])C2([H])[H],1,6.0,8.0
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])[NH+]1C([H])([H])C1([H])[H],1,7.0,8.32
[H]C#CC([H])([H])C([H])=O,2,3.0,4.17
[H]Oc1nc(=O)c([H])c([H])n1[H],2,7.0,6.08
[H]O[C@]([H])(C([H])([H])[H])C([H])([H])C#CC([H])([H])C([H])([H])[H],1,5.0,5.32
[H]C#C[C@]1([H])O[C@]1([H])C([H])([H])[H],1,4.0,6.08
