point_group,order,max_rotation_order,confidence,tolerance_used,method,conformer_index,smiles,assembly_index
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])C1(C([H])([H])[H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],6.89
Cs,2,1,0.73,0.5,pymatgen,2.0,[H]O[C@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],6.75
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],6.75
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]1(O[H])C([H])([H])[H],6.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[N@H+]1C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],6.89
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC(=O)C([H])([H])C#C[H],4.46
Cs,2,1,0.73,0.5,pymatgen,4.0,[H]C#CC([H])([H])C(=O)C#N,4.32
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC(=O)C([H])([H])C#N,4.32
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])(C#N)C(=O)C#N,4.17
Cs,2,1,0.73,0.5,pymatgen,4.0,[H]C#CC([H])([H])C(=O)C([H])=O,4.46
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)C(=O)C([H])([H])C#N,4.32
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#C/C(=N\[H])N([H])C([H])=O,4.46
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([N-][H])OC([H])=O,4.46
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C(C#N)OC([H])=O,4.32
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]/N=C(\[H])N([H])/C(C#N)=N/[H],4.46
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#CC(=O)N([H])/C([H])=N/[H],4.46
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#CC(=O)O[C+]([H])[N-][H],4.32
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-][C+]([H])OC(=O)C#N,4.17
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#CC(=O)N([H])C([H])=O,4.32
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]/N=C(\C([H])=O)N([H])C([H])=O,4.46
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C(OC([H])=O)C([H])=O,4.46
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]/N=C(\[H])N([H])/C(=N/[H])C([H])=O,4.58
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]/N=C(\[H])N([H])C(=O)C([H])=O,4.46
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-][C+]([H])OC(=O)C([H])=O,4.32
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)C(=O)N([H])C([H])=O,4.32
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]C#CC(=O)C#CC([H])([H])[H],4.46
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])C#CC(=O)C#N,4.32
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)C(=O)C#CC([H])([H])[H],4.46
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(C#CC([H])([H])[H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C#C[C@]([H])(C#N)C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])[C@@]([H])(C#N)C#CC([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(C#CC([H])([H])[H])O[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]([H])(C#N)C#CC([H])([H])[H],4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)[C@@]([H])(C#CC([H])([H])[H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C#CC([H])([H])[H])C([H])=O,4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])[C@@]([H])(C#C[H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])[C@@]([H])(C#N)C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(C([H])([H])[H])C([H])([H])C#N,4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@]([H])(C#N)C([H])([H])C#N,4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])[C@@]([H])(C#N)N([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(N([H])[H])C([H])([H])C#N,4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])[C@]([H])(C#N)C([H])([H])C#N,4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])[C@@]([H])(C#C[H])O[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])[C@@]([H])(C#N)O[H],4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(O[H])C([H])([H])C#N,4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C#N)C([H])([H])C#N,4.46
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])[C@@]([H])(C([H])=O)C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C#N,4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])N(C([H])=O)C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)N(C([H])([H])[H])C([H])([H])C#N,4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])[C@]([H])(O[H])C([H])=O,4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C([H])=O)C([H])([H])C#N,4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])=O,4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C([H])([H])[C@@]([H])(C#N)C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(N([H])C([H])=O)C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)N([H])[C@@]([H])(C#N)C([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(O[C+]([H])[N-][H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-][C+]([H])O[C@@]([H])(C#N)C([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(OC([H])=O)C([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)O[C@@]([H])(C#N)C([H])([H])[H],4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(O[H])C([H])([H])C([H])=O,4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C#N)C([H])([H])C([H])=O,4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C([H])([H])[C@@]([H])(C([H])=O)C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)N([H])[C@@]([H])(C([H])=O)C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-][C+]([H])O[C@@]([H])(C([H])=O)C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)O[C@@]([H])(C([H])=O)C([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)N(C([H])([H])[H])C([H])([H])C([H])=O,4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C([H])=O)C([H])([H])C([H])=O,4.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)N([H])/C(=N/C([H])([H])[H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)OC([NH2+]C([H])([H])[H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)N([H])/C(=N/C([H])([H])[H])N([H])[H],4.81
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)N(/C([H])=N/C([H])([H])[H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C(=O)C#CC([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C#CC(=O)C([H])([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C(=O)C#CC([H])([H])[H])C([H])([H])[H],4.81
Cs,2,1,0.73,0.5,pymatgen,2.0,[H]C([H])([H])C#CC(=O)OC([H])([H])[H],4.7
Cs,2,1,0.73,0.5,pymatgen,4.0,[H]C#CC([H])([H])C(=O)C([H])([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])(C#N)C(=O)C([H])([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])C(=O)N([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C(=O)C([H])([H])C#N)C([H])([H])[H],4.7
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]C#CC([H])([H])C(=O)OC([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])OC(=O)C([H])([H])C#N,4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])C(=O)C([H])([H])O[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C(=O)C([H])([H])C#N,4.58
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]/N=C(\N([H])C([H])=O)C([H])([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C([H])([H])C(=O)C([H])([H])C([H])([H])[H],4.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]/N=C(\[H])N([H])C(=O)C([H])([H])C([H])([H])[H],4.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)N([H])C(=O)C([H])([H])C([H])([H])[H],4.81
Cs,2,1,0.73,0.5,pymatgen,2.0,[H][N-][C+]([H])OC(=O)C([H])([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C([H])([H])C(=O)N([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]/N=C(\[H])N([H])C(=O)N([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)N([H])C(=O)N([H])C([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-][C+]([H])OC(=O)N([H])C([H])([H])[H],4.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]/N=C(/OC([H])([H])[H])N([H])C([H])=O,4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C([H])([H])C(=O)OC([H])([H])[H],4.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]/N=C(\[H])N([H])C(=O)OC([H])([H])[H],4.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)N([H])C(=O)OC([H])([H])[H],4.58
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)N([H])C(=O)C([H])([H])N([H])[H],4.7
Cs,2,1,0.73,0.5,pymatgen,2.0,[H][N-][C+]([H])OC(=O)C([H])([H])N([H])[H],4.7
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]/N=C(\N([H])C([H])=O)C([H])([H])O[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C(=O)C([H])([H])C([H])=O,4.7
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]/N=C(\[H])N([H])C(=O)C([H])([H])O[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C(=O)N([H])C([H])=O,4.58
Cs,2,1,0.73,0.5,pymatgen,4.0,[H][N-][C+]([H])OC(=O)C([H])([H])O[H],4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@@]([H])(C#CC([H])([H])[H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@@]([H])(C#CC([H])([H])[H])O[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C#C[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]([H])(C#CC([H])([H])[H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C#C[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])O[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C#N,5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C#N,5.17
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]([H])(C([H])([H])C#N)C([H])([H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[N@@H+](C([H])([H])C#N)C([H])([H])C([H])([H])[H],5.17
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])C#N,5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])[C@]([H])(O[H])C([H])([H])O[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@@]([H])(O[H])C([H])([H])C#N,4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])=O,5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@@]([H])(N([H])C([H])=O)C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-][C+]([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])O[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@@]([H])(OC([H])=O)C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],5.17
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)O[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]([H])(C([H])([H])C([H])=O)C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])=O,4.91
Cs,2,1,0.73,0.5,pymatgen,2.0,[H]N([H])/C(C#N)=N\C([H])([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)/C(=N/C([H])([H])C([H])([H])[H])N([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC(=O)C([H])([H])C([H])([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])([H])C([H])([H])C(=O)C#N,4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]/N=C(\C#N)N([H])C([H])([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC(=O)N([H])C([H])([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([N-][H])OC([H])([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C(C#N)OC([H])([H])C([H])([H])[H],4.81
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]C#CC(=O)OC([H])([H])C([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])([H])OC(=O)C#N,4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C([H])([H])[H])C([H])([H])C(=O)C#N,4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC(=O)C([H])([H])OC([H])([H])[H],4.7
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]C([H])([H])OC([H])([H])C(=O)C#N,4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC(=O)C([H])([H])C([H])([H])O[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])([H])C(=O)C#N,4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C(=O)C([H])([H])C([H])([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]/N=C(\C([H])=O)N([H])C([H])([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C(=O)N([H])C([H])([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C(OC([H])([H])C([H])([H])[H])C([H])=O,4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C(=O)OC([H])([H])C([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C(=O)C([H])([H])OC([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])([H])C(=O)C([H])=O,4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])OC([H])([H])C(=O)C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],5.17
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],5.17
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C(=O)N([H])C([H])([H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C(=O)N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C(OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C(OC([H])([H])C([H])([H])[H])C([H])([H])O[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C(OC([H])([H])[H])OC([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C(=O)OC([H])([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])([H])C(=O)N([H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C(=O)C([H])([H])OC([H])([H])[H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C([H])([H])[H])C([H])([H])C(=O)OC([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C(OC([H])([H])[H])C([H])([H])C([H])([H])O[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])([H])C(=O)OC([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C(OC([H])([H])[H])C([H])([H])OC([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C(=O)C([H])([H])OC([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])OC(=O)C([H])([H])OC([H])([H])[H],4.91
Cs,2,1,0.73,0.5,pymatgen,4.0,[H]OC([H])([H])C(=O)C([H])([H])C([H])([H])O[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])O[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])([H])[C@@]([H])(C#N)C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C#N)C([H])([H])[H],5.17
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])[C@@]([H])(C#N)C([H])([H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]([H])(C#N)C([H])([H])C([H])([H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C([H])([H])C([H])([H])[H])[C@]([H])(C#N)C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])([H])O[C@]([H])(C#N)C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]([H])(C#N)C([H])([H])N([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])OC([H])([H])[C@]([H])(C#N)C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])[C@@]([H])(C#N)C([H])([H])OC([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(O[H])C([H])([H])OC([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]([H])(C#N)C([H])([H])OC([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])([H])[C@@]([H])(C#N)N([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(O[H])C([H])([H])C([H])([H])O[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])([H])[C@]([H])(C#N)O[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])([H])[C@@]([H])(C([H])=O)C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]([H])(C([H])=O)C([H])([H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],5.17
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],5.09
